X_Real,Y_Real,1_Timestamp,1_RSSI,1_Azimuth,1_Elevation,1_Channel,1_Sequence,1_Azimuth_Var,1_RSSI_Var,1_Azimuth_Real,2_Timestamp,2_RSSI,2_Azimuth,2_Elevation,2_Channel,2_Sequence,2_Azimuth_Var,2_RSSI_Var,2_Azimuth_Real,3_Timestamp,3_RSSI,3_Azimuth,3_Elevation,3_Channel,3_Sequence,3_Azimuth_Var,3_RSSI_Var,3_Azimuth_Real,4_Timestamp,4_RSSI,4_Azimuth,4_Elevation,4_Channel,4_Sequence,4_Azimuth_Var,4_RSSI_Var,4_Azimuth_Real
315.0,465.921187308086,274,-64.25,3.0,12.5,19.5,18484.5,4.666666666666667,14.25,0.0,274,-59.25,26.75,17.5,19.5,18484.5,80.91666666666667,20.916666666666657,25.599774412227475,274,-65.5,31.5,-7.25,19.5,18484.5,916.3333333333334,11.0,0.0,274,-64.0,-29.75,-3.25,19.5,18484.5,68.25,12.666666666666663,-25.599774412227475
315.0,481.274309109519,275,-67.5,-0.75,-0.25,13.0,18488.5,10.249999999999998,55.00000000000001,0.0,275,-62.75,26.5,11.5,13.0,18488.5,25.66666666666667,8.250000000000005,27.82755458170757,275,-70.75,1.0,8.75,13.0,18488.5,396.6666666666667,32.25,0.0,275,-64.25,-35.5,-18.5,13.0,18488.5,33.666666666666664,2.9166666666666665,-27.82755458170757
315.0,496.62743091095194,276,-68.5,1.75,0.25,17.5,18492.5,2.9166666666666665,33.66666666666665,0.0,276,-57.75,28.75,5.5,17.5,18492.5,5.583333333333332,18.250000000000007,29.967534889952063,276,-78.75,37.0,9.75,17.5,18492.5,262.0,3.58333333333333,0.0,276,-66.25,-38.75,-13.0,17.5,18492.5,26.24999999999999,64.25000000000003,-29.967534889952063
315.0,511.9805527123849,277,-62.5,1.0,2.5,13.75,18496.5,3.3333333333333335,11.666666666666666,0.0,277,-59.0,37.5,6.75,13.75,18496.5,32.33333333333334,32.66666666666668,32.019187242550124,277,-71.5,27.5,2.0,13.75,18496.5,803.6666666666666,10.999999999999995,0.0,277,-64.0,-20.5,-5.25,13.75,18496.5,2673.6666666666665,62.00000000000002,-32.019187242550124
315.0,527.3336745138179,278,-62.5,-0.25,4.0,10.75,18500.5,5.583333333333333,27.666666666666668,0.0,278,-60.5,35.0,4.5,10.75,18500.5,22.0,15.0,33.98293105089074,278,-67.75,43.0,25.25,10.75,18500.5,831.3333333333334,32.916666666666664,0.0,278,-66.0,-25.0,10.0,10.75,18500.5,316.6666666666667,28.666666666666654,-33.98293105089074
317.1875,540.0,279,-63.75,0.0,6.0,12.0,18504.5,0.6666666666666666,10.916666666666666,-1.392331617277214,279,-57.25,32.75,1.5,12.0,18504.5,26.24999999999999,11.583333333333337,35.72673643295352,279,-66.0,31.5,14.5,12.0,18504.5,785.6666666666666,18.0,0.23209968909586332,279,-71.75,-34.0,2.0,12.0,18504.5,622.0000000000001,32.25,-35.35034989496259
329.6875,540.0,280,-61.25,-7.0,3.25,12.75,18508.5,6.0,10.916666666666666,-9.268647071276614,280,-58.5,39.25,11.25,12.75,18508.5,154.91666666666666,5.666666666666671,36.84126884433928,280,-63.333333333333336,19.0,6.0,15.333333333333334,18508.666666666668,496.0,5.333333333333336,1.5580080274782528,280,-65.75,-33.75,-18.75,12.75,18508.5,222.91666666666666,34.24999999999998,-34.31214709296814
342.1875,540.0,281,-52.75,-15.5,0.75,23.75,18512.5,43.0,21.58333333333334,-16.808691626206855,281,-58.0,42.0,6.5,23.75,18512.5,1.999999999999999,12.666666666666659,38.01683651783525,281,-68.25,5.0,-1.0,23.75,18512.5,132.66666666666666,11.583333333333323,2.8822496376528552,281,-67.25,4.75,21.5,23.75,18512.5,412.9166666666667,24.916666666666682,-33.3262896871152
354.6875,540.0,282,-60.25,-24.5,6.0,25.75,18516.5,5.666666666666664,74.25,-23.796146856244377,282,-62.25,43.0,6.25,25.75,18516.5,16.666666666666668,80.9166666666667,39.2575187935884,282,-64.0,5.75,-9.0,25.75,18516.5,70.91666666666667,14.0,4.203417057084334,282,-64.0,11.75,10.5,25.75,18516.5,1253.5833333333333,13.33333333333332,-32.38945799605885
367.1875,540.0,283,-62.0,-25.5,1.25,13.75,18520.5,13.666666666666666,48.666666666666686,-30.107778177297785,283,-53.75,46.0,-15.75,13.75,18520.5,380.6666666666667,2.9166666666666696,40.56761436309187,283,-64.75,6.5,-3.25,13.75,18520.5,75.0,34.916666666666664,5.520122399259214,283,-70.0,-33.5,-11.0,13.75,18520.5,732.3333333333334,91.33333333333331,-31.498549148171065
379.6875,540.0,284,-61.75,-30.25,7.5,31.0,18524.5,8.249999999999998,38.24999999999999,-35.706691400602885,284,-56.25,51.0,11.5,31.0,18524.5,28.666666666666657,22.249999999999996,41.95162505970168,284,-63.75,3.25,24.75,31.0,18524.5,208.91666666666666,4.916666666666675,6.831005949351515,284,-61.5,-2.75,-0.5,31.0,18524.5,1354.9166666666667,8.333333333333334,-30.650667957052864
392.1875,540.0,285,-61.5,-46.0,-2.5,21.75,18528.5,380.0,25.0,-40.617674227037696,285,-55.75,43.0,4.75,21.75,18528.5,12.666666666666666,23.583333333333343,43.41422882558235,285,-68.0,8.25,1.75,21.75,18528.5,31.583333333333332,31.33333333333333,8.13474431959288,285,-62.75,-22.0,3.5,21.75,18528.5,204.66666666666666,10.916666666666663,-29.843116570616733
404.6875,540.0,286,-60.0,-44.5,5.25,18.0,18532.5,75.66666666666667,24.000000000000004,-44.9003552665251,286,-57.25,54.0,4.25,18.0,18532.5,39.33333333333332,4.91666666666667,44.96023888250136,286,-69.5,18.5,25.25,18.0,18532.5,109.66666666666667,38.99999999999998,9.430058046529453,286,-68.75,-40.25,5.5,18.0,18532.5,49.58333333333334,12.916666666666677,-29.073383442722314
417.1875,540.0,287,-60.0,-72.0,20.75,8.5,18536.5,28.666666666666668,2.6666666666666665,-48.6285321554364,287,-58.0,47.666666666666664,-0.3333333333333333,10.0,18536.666666666668,4.3333333333333375,13.0,46.594545666703986,287,-71.25,29.25,3.75,8.5,18536.5,799.5833333333334,74.25000000000001,10.71571852808997,287,-67.0,-13.333333333333334,4.666666666666667,10.0,18536.666666666668,16.333333333333336,7.0,-28.33913203589589
