Timestamp,Data
2025-04-16T22:33:07.547788,"+UUDF:6C1DEBA3FFAC,-60,-33,-9,0,29,""6C1DEBA09949"","""",2147079,9471"
2025-04-16T22:33:07.603571,"+UUDF:6C1DEBA3FFAC,-68,-14,-9,0,11,""6C1DEBA09949"","""",2147129,9472"
2025-04-16T22:33:07.648625,"+UUDF:6C1DEBA3FFAC,-68,-13,-10,0,11,""6C1DEBA09949"","""",2147179,9473"
2025-04-16T22:33:07.697841,"+UUDF:6C1DEBA3FFAC,-66,-12,-12,0,12,""6C1DEBA09949"","""",2147229,9474"
2025-04-16T22:33:07.753452,"+UUDF:6C1DEBA3FFAC,-64,-11,0,0,2,""6C1DEBA09949"","""",2147279,9475"
2025-04-16T22:33:07.798400,"+UUDF:6C1DEBA3FFAC,-75,-15,-7,0,18,""6C1DEBA09949"","""",2147329,9476"
2025-04-16T22:33:07.847818,"+UUDF:6C1DEBA3FFAC,-70,-12,-9,0,13,""6C1DEBA09949"","""",2147379,9477"
2025-04-16T22:33:07.904192,"+UUDF:6C1DEBA3FFAC,-71,-18,-13,0,14,""6C1DEBA09949"","""",2147429,9478"
2025-04-16T22:33:07.948529,"+UUDF:6C1DEBA3FFAC,-62,-17,4,0,22,""6C1DEBA09949"","""",2147479,9479"
2025-04-16T22:33:07.998391,"+UUDF:6C1DEBA3FFAC,-61,-28,-14,0,25,""6C1DEBA09949"","""",2147529,9480"
2025-04-16T22:33:08.053651,"+UUDF:6C1DEBA3FFAC,-71,-19,-15,0,16,""6C1DEBA09949"","""",2147579,9481"
2025-04-16T22:33:08.110005,"+UUDF:6C1DEBA3FFAC,-64,-13,8,0,21,""6C1DEBA09949"","""",2147629,9482"
2025-04-16T22:33:08.153258,"+UUDF:6C1DEBA3FFAC,-62,-28,-14,0,25,""6C1DEBA09949"","""",2147679,9483"
2025-04-16T22:33:08.198514,"+UUDF:6C1DEBA3FFAC,-60,-33,-7,0,30,""6C1DEBA09949"","""",2147729,9484"
2025-04-16T22:33:08.247587,"+UUDF:6C1DEBA3FFAC,-62,-14,1,0,4,""6C1DEBA09949"","""",2147779,9485"
2025-04-16T22:33:08.296385,"+UUDF:6C1DEBA3FFAC,-58,-11,-18,0,35,""6C1DEBA09949"","""",2147829,9486"
2025-04-16T22:33:08.353609,"+UUDF:6C1DEBA3FFAC,-75,-14,-6,0,18,""6C1DEBA09949"","""",2147879,9487"
2025-04-16T22:33:08.398516,"+UUDF:6C1DEBA3FFAC,-57,-33,-14,0,27,""6C1DEBA09949"","""",2147929,9488"
2025-04-16T22:33:08.504201,"+UUDF:6C1DEBA3FFAC,-64,-12,0,0,2,""6C1DEBA09949"","""",2148029,9490"
2025-04-16T22:33:08.548837,"+UUDF:6C1DEBA3FFAC,-68,-13,-10,0,11,""6C1DEBA09949"","""",2148079,9491"
2025-04-16T22:33:08.597708,"+UUDF:6C1DEBA3FFAC,-62,-22,2,0,23,""6C1DEBA09949"","""",2148129,9492"
2025-04-16T22:33:08.653529,"+UUDF:6C1DEBA3FFAC,-67,-12,1,0,19,""6C1DEBA09949"","""",2148179,9493"
